,run_id,glacier_id,start_date_str,end_date_str
1003,Dehecq - NO-CO,RGI60-14.06817,2000-09-11,2012-09-28
1004,Dehecq - NO-CO,RGI60-14.06818,2000-09-11,2012-09-28
1005,Dehecq - NO-CO,RGI60-14.06819,2000-09-11,2012-09-28
1006,Dehecq - NO-CO,RGI60-14.06820,2000-09-11,2012-09-28
1007,Dehecq - NO-CO,RGI60-14.06821,2000-09-11,2012-09-28
1008,Dehecq - NO-CO,RGI60-14.06822,2000-09-11,2012-09-28
1009,Dehecq - NO-CO,RGI60-14.06823,2000-09-11,2012-09-28
1010,Dehecq - NO-CO,RGI60-14.06824,2000-09-11,2012-09-28
1011,Dehecq - NO-CO,RGI60-14.06825,2000-09-11,2012-09-28
1012,Dehecq - NO-CO,RGI60-14.06826,2000-09-11,2012-09-28
1013,Dehecq - NO-CO,RGI60-14.06827,2000-09-11,2012-09-28
1014,Dehecq - NO-CO,RGI60-14.06828,2000-09-11,2012-09-28
1015,Dehecq - NO-CO,RGI60-14.06829,2000-09-11,2012-09-28
1016,Dehecq - NO-CO,RGI60-14.06830,2000-09-11,2012-09-28
1017,Dehecq - NO-CO,RGI60-14.06831,2000-09-11,2012-09-28
1018,Dehecq - NO-CO,RGI60-14.06832,2000-09-11,2012-09-28
1019,Dehecq - NO-CO,RGI60-14.06833,2000-09-11,2012-09-28
1020,Dehecq - NO-CO,RGI60-14.06834,2000-09-11,2012-09-28
1021,Dehecq - NO-CO,RGI60-14.06835,2000-09-11,2012-09-28
1022,Dehecq - NO-CO,RGI60-14.06836,2000-09-11,2012-09-28
1023,Dehecq - NO-CO,RGI60-14.06837,2000-09-11,2012-09-28
1024,Dehecq - NO-CO,RGI60-14.06838,2000-09-11,2012-09-28
1025,Dehecq - NO-CO,RGI60-14.06839,2000-09-11,2012-09-28
1026,Dehecq - NO-CO,RGI60-14.06840,2000-09-11,2012-09-28
1027,Dehecq - NO-CO,RGI60-14.06841,2000-09-11,2012-09-28
1028,Dehecq - NO-CO,RGI60-14.06842,2000-09-11,2012-09-28
1029,Dehecq - NO-CO,RGI60-14.06843,2000-09-11,2012-09-28
1030,Dehecq - NO-CO,RGI60-14.06844,2000-09-11,2012-09-28
1031,Dehecq - NO-CO,RGI60-14.06845,2000-09-11,2012-09-28
1032,Dehecq - NO-CO,RGI60-14.06846,2000-09-11,2012-09-28
1033,Dehecq - NO-CO,RGI60-14.06847,2000-09-11,2012-09-28
1034,Dehecq - NO-CO,RGI60-14.06848,2000-09-11,2012-09-28
1035,Dehecq - NO-CO,RGI60-14.06849,2000-09-11,2012-09-28
1036,Dehecq - NO-CO,RGI60-14.06850,2000-09-11,2012-09-28
1037,Dehecq - NO-CO,RGI60-14.06851,2000-09-11,2012-09-28
1038,Dehecq - NO-CO,RGI60-14.06852,2000-09-11,2012-09-28
1039,Dehecq - NO-CO,RGI60-14.06853,2000-09-11,2012-09-28
1040,Dehecq - NO-CO,RGI60-14.06854,2000-09-11,2012-09-28
1041,Dehecq - NO-CO,RGI60-14.06855,2000-09-11,2012-09-28
1042,Dehecq - NO-CO,RGI60-14.06864,2000-09-11,2012-09-28
1043,Dehecq - NO-CO,RGI60-14.06888,2000-09-11,2012-09-28
1044,Dehecq - NO-CO,RGI60-14.06922,2000-09-11,2012-09-28
1045,Dehecq - NO-CO,RGI60-14.06957,2000-09-11,2012-09-28
1046,Dehecq - NO-CO,RGI60-14.06958,2000-09-11,2012-09-28
1047,Dehecq - NO-CO,RGI60-14.06959,2000-09-11,2012-09-28
1048,Dehecq - NO-CO,RGI60-14.07004,2000-09-11,2012-09-28
1049,Dehecq - NO-CO,RGI60-14.07005,2000-09-11,2012-09-28
1050,Dehecq - NO-CO,RGI60-14.07006,2000-09-11,2012-09-28
1051,Dehecq - NO-CO,RGI60-14.07087,2000-09-11,2012-09-28
1052,Dehecq - NO-CO,RGI60-14.07343,2000-09-11,2012-09-28
1053,Dehecq - NO-CO,RGI60-14.09954,2000-09-11,2012-09-28
1054,Dehecq - NO-CO,RGI60-14.10058,2000-09-11,2012-09-28
1055,Dehecq - NO-CO,RGI60-14.10059,2000-09-11,2012-09-28
1056,Dehecq - NO-CO,RGI60-14.10060,2000-09-11,2012-09-28
1057,Dehecq - NO-CO,RGI60-14.10061,2000-09-11,2012-09-28
1058,Dehecq - NO-CO,RGI60-14.10062,2000-09-11,2012-09-28
1059,Dehecq - NO-CO,RGI60-14.10063,2000-09-11,2012-09-28
1060,Dehecq - NO-CO,RGI60-14.10064,2000-09-11,2012-09-28
1061,Dehecq - NO-CO,RGI60-14.10065,2000-09-11,2012-09-28
1062,Dehecq - NO-CO,RGI60-14.10066,2000-09-11,2012-09-28
1063,Dehecq - NO-CO,RGI60-14.10067,2000-09-11,2012-09-28
1064,Dehecq - NO-CO,RGI60-14.10068,2000-09-11,2012-09-28
1065,Dehecq - NO-CO,RGI60-14.10069,2000-09-11,2012-09-28
1066,Dehecq - NO-CO,RGI60-14.10070,2000-09-11,2012-09-28
1067,Dehecq - NO-CO,RGI60-14.10071,2000-09-11,2012-09-28
1068,Dehecq - NO-CO,RGI60-14.10072,2000-09-11,2012-09-28
1069,Dehecq - NO-CO,RGI60-14.10073,2000-09-11,2012-09-28
1070,Dehecq - NO-CO,RGI60-14.10074,2000-09-11,2012-09-28
1071,Dehecq - NO-CO,RGI60-14.10075,2000-09-11,2012-09-28
1072,Dehecq - NO-CO,RGI60-14.10076,2000-09-11,2012-09-28
1073,Dehecq - NO-CO,RGI60-14.10077,2000-09-11,2012-09-28
1074,Dehecq - NO-CO,RGI60-14.10078,2000-09-11,2012-09-28
1075,Dehecq - NO-CO,RGI60-14.10079,2000-09-11,2012-09-28
1076,Dehecq - NO-CO,RGI60-14.10080,2000-09-11,2012-09-28
1077,Dehecq - NO-CO,RGI60-14.10081,2000-09-11,2012-09-28
1078,Dehecq - NO-CO,RGI60-14.10082,2000-09-11,2012-09-28
1079,Dehecq - NO-CO,RGI60-14.10083,2000-09-11,2012-09-28
1080,Dehecq - NO-CO,RGI60-14.10084,2000-09-11,2012-09-28
1081,Dehecq - NO-CO,RGI60-14.10085,2000-09-11,2012-09-28
1082,Dehecq - NO-CO,RGI60-14.10086,2000-09-11,2012-09-28
1083,Dehecq - NO-CO,RGI60-14.10087,2000-09-11,2012-09-28
1084,Dehecq - NO-CO,RGI60-14.10088,2000-09-11,2012-09-28
1085,Dehecq - NO-CO,RGI60-14.10089,2000-09-11,2012-09-28
1086,Dehecq - NO-CO,RGI60-14.10090,2000-09-11,2012-09-28
1087,Dehecq - NO-CO,RGI60-14.10091,2000-09-11,2012-09-28
1088,Dehecq - NO-CO,RGI60-14.10092,2000-09-11,2012-09-28
1089,Dehecq - NO-CO,RGI60-14.10093,2000-09-11,2012-09-28
1090,Dehecq - NO-CO,RGI60-14.10094,2000-09-11,2012-09-28
1091,Dehecq - NO-CO,RGI60-14.10095,2000-09-11,2012-09-28
1092,Dehecq - NO-CO,RGI60-14.10096,2000-09-11,2012-09-28
1093,Dehecq - NO-CO,RGI60-14.10097,2000-09-11,2012-09-28
1094,Dehecq - NO-CO,RGI60-14.10098,2000-09-11,2012-09-28
1095,Dehecq - NO-CO,RGI60-14.10099,2000-09-11,2012-09-28
1096,Dehecq - NO-CO,RGI60-14.10100,2000-09-11,2012-09-28
1097,Dehecq - NO-CO,RGI60-14.10101,2000-09-11,2012-09-28
1098,Dehecq - NO-CO,RGI60-14.10549,2000-09-11,2012-09-28
1099,Dehecq - NO-CO,RGI60-14.10550,2000-09-11,2012-09-28
1100,Dehecq - NO-CO,RGI60-14.10551,2000-09-11,2012-09-28
1101,Dehecq - NO-CO,RGI60-14.05944,2000-07-18,2013-05-19
1102,Dehecq - NO-CO,RGI60-14.05963,2000-07-18,2013-05-19
1103,Dehecq - NO-CO,RGI60-14.06629,2000-07-18,2013-05-19
1104,Dehecq - NO-CO,RGI60-14.06794,2000-07-18,2013-05-19
1105,Dehecq - NO-CO,RGI60-14.06796,2000-07-18,2013-05-19
1106,Dehecq - NO-CO,RGI60-14.06797,2000-07-18,2013-05-19
1107,Dehecq - NO-CO,RGI60-14.06798,2000-07-18,2013-05-19
1108,Dehecq - NO-CO,RGI60-14.06799,2000-07-18,2013-05-19
1109,Dehecq - NO-CO,RGI60-14.06800,2000-07-18,2013-05-19
1110,Dehecq - NO-CO,RGI60-14.06801,2000-07-18,2013-05-19
1111,Dehecq - NO-CO,RGI60-14.06802,2000-07-18,2013-05-19
1112,Dehecq - NO-CO,RGI60-14.06803,2000-07-18,2013-05-19
1113,Dehecq - NO-CO,RGI60-14.06804,2000-07-18,2013-05-19
1114,Dehecq - NO-CO,RGI60-14.06805,2000-07-18,2013-05-19
1115,Dehecq - NO-CO,RGI60-14.06806,2000-07-18,2013-05-19
1116,Dehecq - NO-CO,RGI60-14.06807,2000-07-18,2013-05-19
1117,Dehecq - NO-CO,RGI60-14.06808,2000-07-18,2013-05-19
1118,Dehecq - NO-CO,RGI60-14.06809,2000-07-18,2013-05-19
1119,Dehecq - NO-CO,RGI60-14.06810,2000-07-18,2013-05-19
1120,Dehecq - NO-CO,RGI60-14.06811,2000-07-18,2013-05-19
1121,Dehecq - NO-CO,RGI60-14.06812,2000-07-18,2013-05-19
1122,Dehecq - NO-CO,RGI60-14.06813,2000-07-18,2013-05-19
1123,Dehecq - NO-CO,RGI60-14.06816,2000-07-18,2013-05-19
1124,Dehecq - NO-CO,RGI60-14.06817,2000-07-18,2013-05-19
1125,Dehecq - NO-CO,RGI60-14.06818,2000-07-18,2013-05-19
1126,Dehecq - NO-CO,RGI60-14.06819,2000-07-18,2013-05-19
1127,Dehecq - NO-CO,RGI60-14.06820,2000-07-18,2013-05-19
1128,Dehecq - NO-CO,RGI60-14.06821,2000-07-18,2013-05-19
1129,Dehecq - NO-CO,RGI60-14.06822,2000-07-18,2013-05-19
1130,Dehecq - NO-CO,RGI60-14.06823,2000-07-18,2013-05-19
1131,Dehecq - NO-CO,RGI60-14.06824,2000-07-18,2013-05-19
1132,Dehecq - NO-CO,RGI60-14.06825,2000-07-18,2013-05-19
1133,Dehecq - NO-CO,RGI60-14.06826,2000-07-18,2013-05-19
1134,Dehecq - NO-CO,RGI60-14.06827,2000-07-18,2013-05-19
1135,Dehecq - NO-CO,RGI60-14.06828,2000-07-18,2013-05-19
1136,Dehecq - NO-CO,RGI60-14.06829,2000-07-18,2013-05-19
1137,Dehecq - NO-CO,RGI60-14.06830,2000-07-18,2013-05-19
1138,Dehecq - NO-CO,RGI60-14.06831,2000-07-18,2013-05-19
1139,Dehecq - NO-CO,RGI60-14.06832,2000-07-18,2013-05-19
1140,Dehecq - NO-CO,RGI60-14.06833,2000-07-18,2013-05-19
1141,Dehecq - NO-CO,RGI60-14.06834,2000-07-18,2013-05-19
1142,Dehecq - NO-CO,RGI60-14.06835,2000-07-18,2013-05-19
1143,Dehecq - NO-CO,RGI60-14.06836,2000-07-18,2013-05-19
1144,Dehecq - NO-CO,RGI60-14.06837,2000-07-18,2013-05-19
1145,Dehecq - NO-CO,RGI60-14.06838,2000-07-18,2013-05-19
1146,Dehecq - NO-CO,RGI60-14.06839,2000-07-18,2013-05-19
1147,Dehecq - NO-CO,RGI60-14.06840,2000-07-18,2013-05-19
1148,Dehecq - NO-CO,RGI60-14.06841,2000-07-18,2013-05-19
1149,Dehecq - NO-CO,RGI60-14.06842,2000-07-18,2013-05-19
1150,Dehecq - NO-CO,RGI60-14.06843,2000-07-18,2013-05-19
1151,Dehecq - NO-CO,RGI60-14.06844,2000-07-18,2013-05-19
1152,Dehecq - NO-CO,RGI60-14.06845,2000-07-18,2013-05-19
1153,Dehecq - NO-CO,RGI60-14.06846,2000-07-18,2013-05-19
1154,Dehecq - NO-CO,RGI60-14.06847,2000-07-18,2013-05-19
1155,Dehecq - NO-CO,RGI60-14.06848,2000-07-18,2013-05-19
1156,Dehecq - NO-CO,RGI60-14.06849,2000-07-18,2013-05-19
1157,Dehecq - NO-CO,RGI60-14.06850,2000-07-18,2013-05-19
1158,Dehecq - NO-CO,RGI60-14.06851,2000-07-18,2013-05-19
1159,Dehecq - NO-CO,RGI60-14.06852,2000-07-18,2013-05-19
1160,Dehecq - NO-CO,RGI60-14.06853,2000-07-18,2013-05-19
1161,Dehecq - NO-CO,RGI60-14.06854,2000-07-18,2013-05-19
1162,Dehecq - NO-CO,RGI60-14.06855,2000-07-18,2013-05-19
1163,Dehecq - NO-CO,RGI60-14.06864,2000-07-18,2013-05-19
1164,Dehecq - NO-CO,RGI60-14.06888,2000-07-18,2013-05-19
1165,Dehecq - NO-CO,RGI60-14.06922,2000-07-18,2013-05-19
1166,Dehecq - NO-CO,RGI60-14.06957,2000-07-18,2013-05-19
1167,Dehecq - NO-CO,RGI60-14.06958,2000-07-18,2013-05-19
1168,Dehecq - NO-CO,RGI60-14.06959,2000-07-18,2013-05-19
1169,Dehecq - NO-CO,RGI60-14.07004,2000-07-18,2013-05-19
1170,Dehecq - NO-CO,RGI60-14.07005,2000-07-18,2013-05-19
1171,Dehecq - NO-CO,RGI60-14.07006,2000-07-18,2013-05-19
1172,Dehecq - NO-CO,RGI60-14.07087,2000-07-18,2013-05-19
1173,Dehecq - NO-CO,RGI60-14.07343,2000-07-18,2013-05-19
1174,Dehecq - NO-CO,RGI60-14.09954,2000-07-18,2013-05-19
1175,Dehecq - NO-CO,RGI60-14.10058,2000-07-18,2013-05-19
1176,Dehecq - NO-CO,RGI60-14.10059,2000-07-18,2013-05-19
1177,Dehecq - NO-CO,RGI60-14.10060,2000-07-18,2013-05-19
1178,Dehecq - NO-CO,RGI60-14.10061,2000-07-18,2013-05-19
1179,Dehecq - NO-CO,RGI60-14.10062,2000-07-18,2013-05-19
1180,Dehecq - NO-CO,RGI60-14.10063,2000-07-18,2013-05-19
1181,Dehecq - NO-CO,RGI60-14.10064,2000-07-18,2013-05-19
1182,Dehecq - NO-CO,RGI60-14.10065,2000-07-18,2013-05-19
1183,Dehecq - NO-CO,RGI60-14.10066,2000-07-18,2013-05-19
1184,Dehecq - NO-CO,RGI60-14.10067,2000-07-18,2013-05-19
1185,Dehecq - NO-CO,RGI60-14.10068,2000-07-18,2013-05-19
1186,Dehecq - NO-CO,RGI60-14.10069,2000-07-18,2013-05-19
1187,Dehecq - NO-CO,RGI60-14.10070,2000-07-18,2013-05-19
1188,Dehecq - NO-CO,RGI60-14.10071,2000-07-18,2013-05-19
1189,Dehecq - NO-CO,RGI60-14.10072,2000-07-18,2013-05-19
1190,Dehecq - NO-CO,RGI60-14.10073,2000-07-18,2013-05-19
1191,Dehecq - NO-CO,RGI60-14.10074,2000-07-18,2013-05-19
1192,Dehecq - NO-CO,RGI60-14.10075,2000-07-18,2013-05-19
1193,Dehecq - NO-CO,RGI60-14.10076,2000-07-18,2013-05-19
1194,Dehecq - NO-CO,RGI60-14.10077,2000-07-18,2013-05-19
1195,Dehecq - NO-CO,RGI60-14.10078,2000-07-18,2013-05-19
1196,Dehecq - NO-CO,RGI60-14.10079,2000-07-18,2013-05-19
1197,Dehecq - NO-CO,RGI60-14.10080,2000-07-18,2013-05-19
1198,Dehecq - NO-CO,RGI60-14.10081,2000-07-18,2013-05-19
1199,Dehecq - NO-CO,RGI60-14.10082,2000-07-18,2013-05-19
1200,Dehecq - NO-CO,RGI60-14.10083,2000-07-18,2013-05-19
1201,Dehecq - NO-CO,RGI60-14.10084,2000-07-18,2013-05-19
1202,Dehecq - NO-CO,RGI60-14.10085,2000-07-18,2013-05-19
1203,Dehecq - NO-CO,RGI60-14.10086,2000-07-18,2013-05-19
1204,Dehecq - NO-CO,RGI60-14.10087,2000-07-18,2013-05-19
1205,Dehecq - NO-CO,RGI60-14.10088,2000-07-18,2013-05-19
1206,Dehecq - NO-CO,RGI60-14.10089,2000-07-18,2013-05-19
1207,Dehecq - NO-CO,RGI60-14.10090,2000-07-18,2013-05-19
1208,Dehecq - NO-CO,RGI60-14.10091,2000-07-18,2013-05-19
1209,Dehecq - NO-CO,RGI60-14.10092,2000-07-18,2013-05-19
1210,Dehecq - NO-CO,RGI60-14.10093,2000-07-18,2013-05-19
1211,Dehecq - NO-CO,RGI60-14.10094,2000-07-18,2013-05-19
1212,Dehecq - NO-CO,RGI60-14.10095,2000-07-18,2013-05-19
1213,Dehecq - NO-CO,RGI60-14.10096,2000-07-18,2013-05-19
1214,Dehecq - NO-CO,RGI60-14.10097,2000-07-18,2013-05-19
1215,Dehecq - NO-CO,RGI60-14.10098,2000-07-18,2013-05-19
1216,Dehecq - NO-CO,RGI60-14.10099,2000-07-18,2013-05-19
1217,Dehecq - NO-CO,RGI60-14.10100,2000-07-18,2013-05-19
1218,Dehecq - NO-CO,RGI60-14.10101,2000-07-18,2013-05-19
1219,Dehecq - NO-CO,RGI60-14.10549,2000-07-18,2013-05-19
1220,Dehecq - NO-CO,RGI60-14.10550,2000-07-18,2013-05-19
1221,Dehecq - NO-CO,RGI60-14.10551,2000-07-18,2013-05-19
1222,Dehecq - NO-FILT,RGI60-14.05944,2000-09-11,2013-10-10
1223,Dehecq - NO-FILT,RGI60-14.05963,2000-09-11,2013-10-10
1224,Dehecq - NO-FILT,RGI60-14.06629,2000-09-11,2013-10-10
1225,Dehecq - NO-FILT,RGI60-14.06794,2000-09-11,2013-10-10
1226,Dehecq - NO-FILT,RGI60-14.06796,2000-09-11,2013-10-10
1227,Dehecq - NO-FILT,RGI60-14.06797,2000-09-11,2013-10-10
1228,Dehecq - NO-FILT,RGI60-14.06798,2000-09-11,2013-10-10
1229,Dehecq - NO-FILT,RGI60-14.06799,2000-09-11,2013-10-10
1230,Dehecq - NO-FILT,RGI60-14.06800,2000-09-11,2013-10-10
1231,Dehecq - NO-FILT,RGI60-14.06801,2000-09-11,2013-10-10
1232,Dehecq - NO-FILT,RGI60-14.06802,2000-09-11,2013-10-10
1233,Dehecq - NO-FILT,RGI60-14.06803,2000-09-11,2013-10-10
1234,Dehecq - NO-FILT,RGI60-14.06804,2000-09-11,2013-10-10
1235,Dehecq - NO-FILT,RGI60-14.06805,2000-09-11,2013-10-10
1236,Dehecq - NO-FILT,RGI60-14.06806,2000-09-11,2013-10-10
1237,Dehecq - NO-FILT,RGI60-14.06807,2000-09-11,2013-10-10
1238,Dehecq - NO-FILT,RGI60-14.06808,2000-09-11,2013-10-10
1239,Dehecq - NO-FILT,RGI60-14.06809,2000-09-11,2013-10-10
1240,Dehecq - NO-FILT,RGI60-14.06810,2000-09-11,2013-10-10
1241,Dehecq - NO-FILT,RGI60-14.06811,2000-09-11,2013-10-10
1242,Dehecq - NO-FILT,RGI60-14.06812,2000-09-11,2013-10-10
1243,Dehecq - NO-FILT,RGI60-14.06813,2000-09-11,2013-10-10
1244,Dehecq - NO-FILT,RGI60-14.06816,2000-09-11,2013-10-10
1245,Dehecq - NO-FILT,RGI60-14.06817,2000-09-11,2013-10-10
1246,Dehecq - NO-FILT,RGI60-14.06818,2000-09-11,2013-10-10
1247,Dehecq - NO-FILT,RGI60-14.06819,2000-09-11,2013-10-10
1248,Dehecq - NO-FILT,RGI60-14.06820,2000-09-11,2013-10-10
1249,Dehecq - NO-FILT,RGI60-14.06821,2000-09-11,2013-10-10
1250,Dehecq - NO-FILT,RGI60-14.06822,2000-09-11,2013-10-10
1251,Dehecq - NO-FILT,RGI60-14.06823,2000-09-11,2013-10-10
1252,Dehecq - NO-FILT,RGI60-14.06824,2000-09-11,2013-10-10
1253,Dehecq - NO-FILT,RGI60-14.06825,2000-09-11,2013-10-10
1254,Dehecq - NO-FILT,RGI60-14.06826,2000-09-11,2013-10-10
1255,Dehecq - NO-FILT,RGI60-14.06827,2000-09-11,2013-10-10
1256,Dehecq - NO-FILT,RGI60-14.06828,2000-09-11,2013-10-10
1257,Dehecq - NO-FILT,RGI60-14.06829,2000-09-11,2013-10-10
1258,Dehecq - NO-FILT,RGI60-14.06830,2000-09-11,2013-10-10
1259,Dehecq - NO-FILT,RGI60-14.06831,2000-09-11,2013-10-10
1260,Dehecq - NO-FILT,RGI60-14.06832,2000-09-11,2013-10-10
1261,Dehecq - NO-FILT,RGI60-14.06833,2000-09-11,2013-10-10
1262,Dehecq - NO-FILT,RGI60-14.06834,2000-09-11,2013-10-10
1263,Dehecq - NO-FILT,RGI60-14.06835,2000-09-11,2013-10-10
1264,Dehecq - NO-FILT,RGI60-14.06836,2000-09-11,2013-10-10
1265,Dehecq - NO-FILT,RGI60-14.06837,2000-09-11,2013-10-10
1266,Dehecq - NO-FILT,RGI60-14.06838,2000-09-11,2013-10-10
1267,Dehecq - NO-FILT,RGI60-14.06839,2000-09-11,2013-10-10
1268,Dehecq - NO-FILT,RGI60-14.06840,2000-09-11,2013-10-10
1269,Dehecq - NO-FILT,RGI60-14.06841,2000-09-11,2013-10-10
1270,Dehecq - NO-FILT,RGI60-14.06842,2000-09-11,2013-10-10
1271,Dehecq - NO-FILT,RGI60-14.06843,2000-09-11,2013-10-10
1272,Dehecq - NO-FILT,RGI60-14.06844,2000-09-11,2013-10-10
1273,Dehecq - NO-FILT,RGI60-14.06845,2000-09-11,2013-10-10
1274,Dehecq - NO-FILT,RGI60-14.06846,2000-09-11,2013-10-10
1275,Dehecq - NO-FILT,RGI60-14.06847,2000-09-11,2013-10-10
1276,Dehecq - NO-FILT,RGI60-14.06848,2000-09-11,2013-10-10
1277,Dehecq - NO-FILT,RGI60-14.06849,2000-09-11,2013-10-10
1278,Dehecq - NO-FILT,RGI60-14.06850,2000-09-11,2013-10-10
1279,Dehecq - NO-FILT,RGI60-14.06851,2000-09-11,2013-10-10
1280,Dehecq - NO-FILT,RGI60-14.06852,2000-09-11,2013-10-10
1281,Dehecq - NO-FILT,RGI60-14.06853,2000-09-11,2013-10-10
1282,Dehecq - NO-FILT,RGI60-14.06854,2000-09-11,2013-10-10
1283,Dehecq - NO-FILT,RGI60-14.06855,2000-09-11,2013-10-10
1284,Dehecq - NO-FILT,RGI60-14.06864,2000-09-11,2013-10-10
1285,Dehecq - NO-FILT,RGI60-14.06888,2000-09-11,2013-10-10
1286,Dehecq - NO-FILT,RGI60-14.06922,2000-09-11,2013-10-10
1287,Dehecq - NO-FILT,RGI60-14.06957,2000-09-11,2013-10-10
1288,Dehecq - NO-FILT,RGI60-14.06958,2000-09-11,2013-10-10
1289,Dehecq - NO-FILT,RGI60-14.06959,2000-09-11,2013-10-10
1290,Dehecq - NO-FILT,RGI60-14.07004,2000-09-11,2013-10-10
1291,Dehecq - NO-FILT,RGI60-14.07005,2000-09-11,2013-10-10
1292,Dehecq - NO-FILT,RGI60-14.07006,2000-09-11,2013-10-10
1293,Dehecq - NO-FILT,RGI60-14.07087,2000-09-11,2013-10-10
1294,Dehecq - NO-FILT,RGI60-14.07343,2000-09-11,2013-10-10
1295,Dehecq - NO-FILT,RGI60-14.09954,2000-09-11,2013-10-10
1296,Dehecq - NO-FILT,RGI60-14.10058,2000-09-11,2013-10-10
1297,Dehecq - NO-FILT,RGI60-14.10059,2000-09-11,2013-10-10
1298,Dehecq - NO-FILT,RGI60-14.10060,2000-09-11,2013-10-10
1299,Dehecq - NO-FILT,RGI60-14.10061,2000-09-11,2013-10-10
1300,Dehecq - NO-FILT,RGI60-14.10062,2000-09-11,2013-10-10
1301,Dehecq - NO-FILT,RGI60-14.10063,2000-09-11,2013-10-10
1302,Dehecq - NO-FILT,RGI60-14.10064,2000-09-11,2013-10-10
1303,Dehecq - NO-FILT,RGI60-14.10065,2000-09-11,2013-10-10
1304,Dehecq - NO-FILT,RGI60-14.10066,2000-09-11,2013-10-10
1305,Dehecq - NO-FILT,RGI60-14.10067,2000-09-11,2013-10-10
1306,Dehecq - NO-FILT,RGI60-14.10068,2000-09-11,2013-10-10
1307,Dehecq - NO-FILT,RGI60-14.10069,2000-09-11,2013-10-10
1308,Dehecq - NO-FILT,RGI60-14.10070,2000-09-11,2013-10-10
1309,Dehecq - NO-FILT,RGI60-14.10071,2000-09-11,2013-10-10
1310,Dehecq - NO-FILT,RGI60-14.10072,2000-09-11,2013-10-10
1311,Dehecq - NO-FILT,RGI60-14.10073,2000-09-11,2013-10-10
1312,Dehecq - NO-FILT,RGI60-14.10074,2000-09-11,2013-10-10
1313,Dehecq - NO-FILT,RGI60-14.10075,2000-09-11,2013-10-10
1314,Dehecq - NO-FILT,RGI60-14.10076,2000-09-11,2013-10-10
1315,Dehecq - NO-FILT,RGI60-14.10077,2000-09-11,2013-10-10
1316,Dehecq - NO-FILT,RGI60-14.10078,2000-09-11,2013-10-10
1317,Dehecq - NO-FILT,RGI60-14.10079,2000-09-11,2013-10-10
1318,Dehecq - NO-FILT,RGI60-14.10080,2000-09-11,2013-10-10
1319,Dehecq - NO-FILT,RGI60-14.10081,2000-09-11,2013-10-10
1320,Dehecq - NO-FILT,RGI60-14.10082,2000-09-11,2013-10-10
1321,Dehecq - NO-FILT,RGI60-14.10083,2000-09-11,2013-10-10
1322,Dehecq - NO-FILT,RGI60-14.10084,2000-09-11,2013-10-10
1323,Dehecq - NO-FILT,RGI60-14.10085,2000-09-11,2013-10-10
1324,Dehecq - NO-FILT,RGI60-14.10086,2000-09-11,2013-10-10
1325,Dehecq - NO-FILT,RGI60-14.10087,2000-09-11,2013-10-10
1326,Dehecq - NO-FILT,RGI60-14.10088,2000-09-11,2013-10-10
1327,Dehecq - NO-FILT,RGI60-14.10089,2000-09-11,2013-10-10
1328,Dehecq - NO-FILT,RGI60-14.10090,2000-09-11,2013-10-10
1329,Dehecq - NO-FILT,RGI60-14.10091,2000-09-11,2013-10-10
1330,Dehecq - NO-FILT,RGI60-14.10092,2000-09-11,2013-10-10
1331,Dehecq - NO-FILT,RGI60-14.10093,2000-09-11,2013-10-10
1332,Dehecq - NO-FILT,RGI60-14.10094,2000-09-11,2013-10-10
1333,Dehecq - NO-FILT,RGI60-14.10095,2000-09-11,2013-10-10
1334,Dehecq - NO-FILT,RGI60-14.10096,2000-09-11,2013-10-10
1335,Dehecq - NO-FILT,RGI60-14.10097,2000-09-11,2013-10-10
1336,Dehecq - NO-FILT,RGI60-14.10098,2000-09-11,2013-10-10
1337,Dehecq - NO-FILT,RGI60-14.10099,2000-09-11,2013-10-10
1338,Dehecq - NO-FILT,RGI60-14.10100,2000-09-11,2013-10-10
1339,Dehecq - NO-FILT,RGI60-14.10101,2000-09-11,2013-10-10
1340,Dehecq - NO-FILT,RGI60-14.10549,2000-09-11,2013-10-10
1341,Dehecq - NO-FILT,RGI60-14.10550,2000-09-11,2013-10-10
1342,Dehecq - NO-FILT,RGI60-14.10551,2000-09-11,2013-10-10
1343,Dehecq - NO-FILT,RGI60-14.05944,2000-09-11,2012-09-28
1344,Dehecq - NO-FILT,RGI60-14.05963,2000-09-11,2012-09-28
1345,Dehecq - NO-FILT,RGI60-14.06629,2000-09-11,2012-09-28
1346,Dehecq - NO-FILT,RGI60-14.06794,2000-09-11,2012-09-28
1347,Dehecq - NO-FILT,RGI60-14.06796,2000-09-11,2012-09-28
1348,Dehecq - NO-FILT,RGI60-14.06797,2000-09-11,2012-09-28
1349,Dehecq - NO-FILT,RGI60-14.06798,2000-09-11,2012-09-28
1350,Dehecq - NO-FILT,RGI60-14.06799,2000-09-11,2012-09-28
1351,Dehecq - NO-FILT,RGI60-14.06800,2000-09-11,2012-09-28
1352,Dehecq - NO-FILT,RGI60-14.06801,2000-09-11,2012-09-28
1353,Dehecq - NO-FILT,RGI60-14.06802,2000-09-11,2012-09-28
1354,Dehecq - NO-FILT,RGI60-14.06803,2000-09-11,2012-09-28
1355,Dehecq - NO-FILT,RGI60-14.06804,2000-09-11,2012-09-28
1356,Dehecq - NO-FILT,RGI60-14.06805,2000-09-11,2012-09-28
