,participant,run_id,glacier_id,run_code,S_km2,start_date_yyyy-mm-dd,end_date_yyyy-mm-dd,dh_m,dh_sigma_m,dV_km3,dV_sigma_km3,start_date,end_date,color,sensor,start_date_str,end_date_str,delta_t,dh_dt,sigma_dh_dt
75,Dehecq,Dehecq - CTL,RGI60-14.06888,CTL,0.244,2000-09-11,2013-10-10,-9.991021763064106,9.386171919361132,-0.0024378093101876416,0.002290225948324117,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.7639147370649287,0.7176678445774867
76,Dehecq,Dehecq - CTL,RGI60-14.06922,CTL,0.626,2000-09-11,2013-10-10,-7.145143666778633,21.489437146071676,-0.004472859935403425,0.013452387653440869,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.5463185522903278,1.6430849733311033
77,Dehecq,Dehecq - CTL,RGI60-14.06957,CTL,0.069,2000-09-11,2013-10-10,4.452706126778902,47.3919352966266,0.0003072367227477443,0.0032700435354672355,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.34045445107933725,3.6235931268773007
78,Dehecq,Dehecq - CTL,RGI60-14.06958,CTL,0.051,2000-09-11,2013-10-10,3.353237950781712,48.86203857526754,0.00017101513548986732,0.0024919639673386448,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.2563889808505381,3.7359974020549447
79,Dehecq,Dehecq - CTL,RGI60-14.06959,CTL,0.293,2000-09-11,2013-10-10,-2.374858656232612,37.02963273763038,-0.0006958335862761553,0.0108496823921257,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.18158198119928018,2.831290215076302
80,Dehecq,Dehecq - CTL,RGI60-14.07004,CTL,0.022000000000000002,2000-09-11,2013-10-10,-3.9369778219780462,51.46826231777402,-8.661351208351701e-05,0.0011323017709910285,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.30102180227705283,3.935269585841943
81,Dehecq,Dehecq - CTL,RGI60-14.07005,CTL,0.32,2000-09-11,2013-10-10,3.916431068818529,36.12369768507928,0.0012532579420219292,0.01155958325922537,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.29945079503578975,2.762022310964037
82,Dehecq,Dehecq - CTL,RGI60-14.07006,CTL,1.084,2000-09-11,2013-10-10,-2.4016064035037044,21.376765763379932,-0.002603341341398016,0.02317241408750385,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.1836271172032087,1.6344701057304838
83,Dehecq,Dehecq - CTL,RGI60-14.07087,CTL,0.036000000000000004,2000-09-11,2013-10-10,17.648209129245764,25.30913113259684,0.0006353355286528476,0.0009111287207734859,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,1.349384212781456,1.9351392393093985
84,Dehecq,Dehecq - CTL,RGI60-14.07343,CTL,0.131,2000-09-11,2013-10-10,3.520716297762338,43.694519649653905,0.0004612138350068663,0.0057239820741046615,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.26919439559507935,3.3408882775876263
85,Dehecq,Dehecq - CTL,RGI60-14.09954,CTL,0.022000000000000002,2000-09-11,2013-10-10,-3.7438064477896735,51.45499212421436,-8.236374185137284e-05,0.0011320098267327155,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.28625189555268543,3.9342549452311686
86,Dehecq,Dehecq - CTL,RGI60-14.10058,CTL,1.735,2000-09-11,2013-10-10,5.052303379794555,4.914382707570254,0.008765746363943555,0.00852645399763439,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.386299729845083,0.37575429850115877
87,Dehecq,Dehecq - CTL,RGI60-14.10059,CTL,0.107,2000-09-11,2013-10-10,11.381210459535112,10.750809404846551,0.0012177895191702573,0.0011503366063185807,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.8702087335870211,0.8220081924053178
88,Dehecq,Dehecq - CTL,RGI60-14.10060,CTL,0.37799999999999995,2000-09-11,2013-10-10,-3.170115258619812,25.654191972341298,-0.0011983035677582887,0.009697284565545012,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.24238739757397662,1.9615226330118607
89,Dehecq,Dehecq - CTL,RGI60-14.10061,CTL,0.048,2000-09-11,2013-10-10,15.686224017689126,25.280646871468768,0.0007529387528490779,0.0012134710498305009,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,1.1993705929371892,1.932961329245126
90,Dehecq,Dehecq - CTL,RGI60-14.10062,CTL,0.044000000000000004,2000-09-11,2013-10-10,3.2993701379415463,29.05713368150625,0.00014517228606942805,0.001278513881986275,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.25227024134041237,2.221711969263169
91,Dehecq,Dehecq - CTL,RGI60-14.10063,CTL,1.505,2000-09-11,2013-10-10,4.643433556855252,6.0662599557220105,0.006988367503067153,0.009129721233361624,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.3550374935401676,0.4638269727501495
92,Dehecq,Dehecq - CTL,RGI60-14.10064,CTL,1.895,2000-09-11,2013-10-10,5.0676611223760775,6.103713361445495,0.009603217826902663,0.011566536819939213,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.3874739847075282,0.4666906646991767
93,Dehecq,Dehecq - CTL,RGI60-14.10065,CTL,0.065,2000-09-11,2013-10-10,11.071594641010627,37.14059340867616,0.0007196536516656907,0.0024141385715639513,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.846535470510599,2.8397742814567652
94,Dehecq,Dehecq - CTL,RGI60-14.10066,CTL,0.065,2000-09-11,2013-10-10,20.16008673783028,17.92609110257448,0.001310405637958968,0.0011651959216673411,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,1.5414426797137344,1.370631102201241
95,Dehecq,Dehecq - CTL,RGI60-14.10067,CTL,0.127,2000-09-11,2013-10-10,3.0265819667498914,8.806633716582459,0.0003843759097772362,0.0011184424820059726,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.2314128246504915,0.6733562832283322
96,Dehecq,Dehecq - CTL,RGI60-14.10068,CTL,0.033,2000-09-11,2013-10-10,6.3842524194511245,18.63377175282568,0.0002106803298418872,0.0006149144678432475,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.48814071513596885,1.4247404506425747
97,Dehecq,Dehecq - CTL,RGI60-14.10069,CTL,0.326,2000-09-11,2013-10-10,0.6986422357691886,9.673108600811624,0.0002277573688607555,0.003153433403864589,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.05341827017263892,0.739607058079641
98,Dehecq,Dehecq - CTL,RGI60-14.10070,CTL,0.636,2000-09-11,2013-10-10,-4.196093916774626,20.5064499989332,-0.0026687157310686625,0.013042102199321514,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3208338503458095,1.5679256567113986
99,Dehecq,Dehecq - CTL,RGI60-14.10071,CTL,0.439,2000-09-11,2013-10-10,-5.7261058345741125,32.003191735120794,-0.002513760461378035,0.014049401171718028,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.43781874734732984,2.4469679257385115
100,Dehecq,Dehecq - CTL,RGI60-14.10072,CTL,0.41,2000-09-11,2013-10-10,-2.0478827614713118,16.03330147179421,-0.000839631932203238,0.006573653603435626,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.15658136458601563,1.2259081772185128
101,Dehecq,Dehecq - CTL,RGI60-14.10073,CTL,0.659,2000-09-11,2013-10-10,-3.0946628387933783,10.353872904168108,-0.0020393828107648365,0.006823202243846784,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.23661829639298337,0.7916583793693535
102,Dehecq,Dehecq - CTL,RGI60-14.10074,CTL,0.18600000000000003,2000-09-11,2013-10-10,-5.566248652143076,22.39436749500505,-0.0010353222492986123,0.00416535235407094,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.42559604776957477,1.7122760576827702
103,Dehecq,Dehecq - CTL,RGI60-14.10075,CTL,0.113,2000-09-11,2013-10-10,-7.316576270549103,42.02606628437132,-0.0008267731185720487,0.00474894549013396,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.559426309989127,3.2133181307026635
104,Dehecq,Dehecq - CTL,RGI60-14.10076,CTL,0.161,2000-09-11,2013-10-10,-8.127117872455104,36.576926983736385,-0.0013084659774652721,0.0058888852443815575,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.6214004192828609,2.796676278168247
105,Dehecq,Dehecq - CTL,RGI60-14.10077,CTL,0.11199999999999999,2000-09-11,2013-10-10,0.8187041237834628,12.570755338154903,9.169486186374784e-05,0.001407924597873349,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.06259821670753817,0.9611614794350174
106,Dehecq,Dehecq - CTL,RGI60-14.10078,CTL,0.47200000000000003,2000-09-11,2013-10-10,-4.195733631113082,31.67248912555837,-0.0019803862738853747,0.014949414867263547,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3208063028603838,2.4216823640590737
107,Dehecq,Dehecq - CTL,RGI60-14.10079,CTL,0.5820000000000001,2000-09-11,2013-10-10,-4.161993591423548,29.010642582044355,-0.002422280270208505,0.01688419398274981,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3182265353291712,2.2181572541535903
108,Dehecq,Dehecq - CTL,RGI60-14.10080,CTL,0.083,2000-09-11,2013-10-10,-4.140286074080679,46.398474380419,-0.00034364374414869636,0.0038510733735747774,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.31656677591751475,3.5476329846028976
109,Dehecq,Dehecq - CTL,RGI60-14.10081,CTL,0.319,2000-09-11,2013-10-10,-4.116141438528999,36.168932888179604,-0.0013130491188907507,0.011537889591329295,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3147206741517096,2.7654810000853254
110,Dehecq,Dehecq - CTL,RGI60-14.10082,CTL,0.05,2000-09-11,2013-10-10,-3.3045874307462233,48.72366440618652,-0.00016522937153731114,0.002436183220309326,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.25266915618171615,3.725417296286294
111,Dehecq,Dehecq - CTL,RGI60-14.10083,CTL,0.22899999999999998,2000-09-11,2013-10-10,-1.8693471209452943,39.361070437882816,-0.00042808049069647245,0.009013685130275164,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.14293050783447117,3.0095522247093776
112,Dehecq,Dehecq - CTL,RGI60-14.10084,CTL,1.0590000000000002,2000-09-11,2013-10-10,-7.014173724350684,14.911230866146665,-0.0074280099740873734,0.015790993487249317,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.5363045745905562,1.140114522474371
113,Dehecq,Dehecq - CTL,RGI60-14.10085,CTL,0.317,2000-09-11,2013-10-10,-6.095322474548057,32.572120026693696,-0.0019322172244317344,0.010325362048461904,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.4660490964682181,2.490468251988669
114,Dehecq,Dehecq - CTL,RGI60-14.10086,CTL,0.426,2000-09-11,2013-10-10,-5.4556411220214365,11.885190456069212,-0.002324103117981132,0.0050630911342854825,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.4171389825870483,0.9087431053128071
115,Dehecq,Dehecq - CTL,RGI60-14.10087,CTL,0.040999999999999995,2000-09-11,2013-10-10,-4.551075431506956,13.828703567069384,-0.00018659409269178518,0.0005669768462498447,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3479757800623646,1.0573443537517464
116,Dehecq,Dehecq - CTL,RGI60-14.10088,CTL,0.551,2000-09-11,2013-10-10,-5.743879620253693,8.18963079803191,-0.003164877670759786,0.0045124865697155825,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.43917773315839675,0.6261801651624775
117,Dehecq,Dehecq - CTL,RGI60-14.10089,CTL,2.427,2000-09-11,2013-10-10,-4.026618119410476,10.408232065597801,-0.009772602175809228,0.025260779223205864,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.30787571030242333,0.7958146874522914
118,Dehecq,Dehecq - CTL,RGI60-14.10090,CTL,0.027999999999999997,2000-09-11,2013-10-10,-2.8441703664482008,50.73799528264031,-7.963677026054962e-05,0.0014206638679139286,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.21746561154389896,3.879433279670164
119,Dehecq,Dehecq - CTL,RGI60-14.10091,CTL,0.035,2000-09-11,2013-10-10,-3.946694596593672,11.030588961206265,-0.00013813431088077852,0.0003860706136422193,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3017647480439269,0.8434001712540482
120,Dehecq,Dehecq - CTL,RGI60-14.10092,CTL,4.692,2000-09-11,2013-10-10,-6.277504233257211,5.955988110589219,-0.02945404986244284,0.027945496214884617,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.479978735858739,0.4553955740826276
121,Dehecq,Dehecq - CTL,RGI60-14.10093,CTL,0.03,2000-09-11,2013-10-10,9.773710114511717,17.277553862323177,0.0002932113034353516,0.0005183266158696955,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.7472990620316944,1.3210438660694035
122,Dehecq,Dehecq - CTL,RGI60-14.10094,CTL,0.071,2000-09-11,2013-10-10,-9.586606013239328,11.786343735507867,-0.0006806490269399923,0.0008368304052210584,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.7329930597311418,0.9011852730572009
123,Dehecq,Dehecq - CTL,RGI60-14.10095,CTL,0.040999999999999995,2000-09-11,2013-10-10,-1.1527020222379112,49.39063274421764,-4.726078291175436e-05,0.002025015942512924,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.08813573657575823,3.776413776392191
124,Dehecq,Dehecq - CTL,RGI60-14.10096,CTL,0.023,2000-09-11,2013-10-10,-1.0943291132950577,51.15171619628568,-2.5169569605786325e-05,0.0011764894725145706,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.08367253687063425,3.9110664309594614
125,Dehecq,Dehecq - CTL,RGI60-14.10097,CTL,0.036000000000000004,2000-09-11,2013-10-10,-3.6063167874445026,49.90319831477131,-0.0001298274043480021,0.001796515139331767,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.27573941942937086,3.815604602149931
126,Dehecq,Dehecq - CTL,RGI60-14.10098,CTL,0.11,2000-09-11,2013-10-10,0.9808149399390228,9.025683734512327,0.00010788964339329251,0.000992825210796356,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.07499322939349552,0.6901048741952328
127,Dehecq,Dehecq - CTL,RGI60-14.10099,CTL,0.171,2000-09-11,2013-10-10,-0.29144491817721163,19.045473536299262,-4.983708100830319e-05,0.003256775974707173,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.022283913829647593,1.456219218993784
128,Dehecq,Dehecq - CTL,RGI60-14.10100,CTL,0.16,2000-09-11,2013-10-10,-1.7437689090563908,8.503023705457354,-0.0002790030254490225,0.0013604837928731766,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.1333287825063527,0.6501422249148625
129,Dehecq,Dehecq - CTL,RGI60-14.10101,CTL,0.22,2000-09-11,2013-10-10,3.851027946637152,8.002546258746849,0.0008472261482601732,0.0017605601769243066,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,0.29445006437287413,0.6118756585738511
130,Dehecq,Dehecq - CTL,RGI60-14.10549,CTL,0.52,2000-09-11,2013-10-10,-4.339537238307086,6.447938243464312,-0.002256559363919685,0.0033529278866014428,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.3318015441263687,0.49301014097243884
131,Dehecq,Dehecq - CTL,RGI60-14.10550,CTL,0.258,2000-09-11,2013-10-10,-5.553404161621704,8.066103524734661,-0.0014327782736983995,0.0020810547093815424,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.4246139564647954,0.6167352548480919
132,Dehecq,Dehecq - CTL,RGI60-14.10551,CTL,0.807,2000-09-11,2013-10-10,-5.293853477896816,11.819290804136708,-0.004272139756662732,0.009538167678938324,2000-09-11 00:00:00.000000000,2013-10-10 00:00:00.000000000,tab:green,AST,2000-09-11,2013-10-10,4777 days 00:00:00.000000000,-0.4047686796738145,0.9037044099248341
133,Dehecq,Dehecq - CTL,RGI60-14.05944,CTL,0.506,2000-09-11,2012-09-28,6.8788207406626745,8.208206118498937,0.0034806832947753127,0.0041533522959604635,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,0.5710202898925095,0.6813743829049402
134,Dehecq,Dehecq - CTL,RGI60-14.05963,CTL,0.053,2000-09-11,2012-09-28,-5.274866758479111,9.859847905172462,-0.00027956793819939284,0.0005225719389741405,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,-0.43787388262147625,0.8184794198555094
135,Dehecq,Dehecq - CTL,RGI60-14.06629,CTL,0.036000000000000004,2000-09-11,2012-09-28,6.637605579237062,47.048469410705785,0.0002389538008525342,0.001693744898785408,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,0.5509966904128037,3.905557602786429
136,Dehecq,Dehecq - CTL,RGI60-14.06794,CTL,809.1089999999999,2000-09-11,2012-09-28,-1.7836951034657638,0.5110330009655206,-1.4432037614700808,0.41348140037821146,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,-0.14806696285019777,0.042421546273331
137,Dehecq,Dehecq - CTL,RGI60-14.06796,CTL,0.368,2000-09-11,2012-09-28,6.66412506676081,32.571844119253676,0.002452398024567978,0.011986438635885357,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,0.5531981092350876,2.7038331964903195
138,Dehecq,Dehecq - CTL,RGI60-14.06797,CTL,0.158,2000-09-11,2012-09-28,7.881612649265644,39.956881204798826,0.001245294798583972,0.006313187230358215,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,0.6542634136691537,3.316875195466539
139,Dehecq,Dehecq - CTL,RGI60-14.06798,CTL,0.051,2000-09-11,2012-09-28,-6.0355495643451045,9.77191919654994,-0.0003078130277816003,0.000498367879024047,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,-0.5010191996311476,0.8111803378499693
140,Dehecq,Dehecq - CTL,RGI60-14.06799,CTL,0.055,2000-09-11,2012-09-28,-0.9586283846604301,20.562091795894453,-5.272456115632365e-05,0.0011309150487741949,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,-0.07957704943118685,1.7068872791932839
141,Dehecq,Dehecq - CTL,RGI60-14.06800,CTL,0.051,2000-09-11,2012-09-28,-2.800024905534108,45.66670784576646,-0.00014280127018223947,0.002329002100134089,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,-0.2324338856241666,3.7908556910604996
142,Dehecq,Dehecq - CTL,RGI60-14.06801,CTL,0.179,2000-09-11,2012-09-28,-0.5199583762870592,38.86756868131048,-9.30725493553836e-05,0.006957294793954576,2000-09-11 00:00:00.000000000,2012-09-28 00:00:00.000000000,tab:green,AST,2000-09-11,2012-09-28,4400 days 00:00:00.000000000,-0.04316245384973827,3.226449877465603
