,run_id,glacier_id,start_date_str,end_date_str
292,Bolch - NOFIL,RGI60-17.15833,2000-02-11,2014-03-24
293,Bolch - NOFIL,RGI60-17.15834,2000-02-11,2014-03-24
294,Bolch - NOFIL,RGI60-17.15835,2000-02-11,2014-03-24
295,Bolch - NOFIL,RGI60-17.15836,2000-02-11,2014-03-24
296,Bolch - NOFIL,RGI60-17.15837,2000-02-11,2014-03-24
297,Bolch - NOFIL,RGI60-17.15838,2000-02-11,2014-03-24
298,Bolch - NOFIL,RGI60-17.15839,2000-02-11,2014-03-24
299,Bolch - NOFIL,RGI60-17.15840,2000-02-11,2014-03-24
300,Bolch - NOFIL,RGI60-17.15841,2000-02-11,2014-03-24
301,Bolch - NOFIL,RGI60-17.15842,2000-02-11,2014-03-24
302,Bolch - NOFIL,RGI60-17.15843,2000-02-11,2014-03-24
303,Bolch - NOFIL,RGI60-17.15844,2000-02-11,2014-03-24
304,Bolch - NOFIL,RGI60-17.15845,2000-02-11,2014-03-24
305,Bolch - NOFIL,RGI60-17.15846,2000-02-11,2014-03-24
306,Bolch - NOFIL,RGI60-17.15847,2000-02-11,2014-03-24
307,Bolch - NOFIL,RGI60-17.15849,2000-02-11,2014-03-24
308,Bolch - NOFIL,RGI60-17.15850,2000-02-11,2014-03-24
309,Bolch - NOFIL,RGI60-17.15851,2000-02-11,2014-03-24
310,Bolch - NOFIL,RGI60-17.15852,2000-02-11,2014-03-24
311,Bolch - NOFIL,RGI60-17.15853,2000-02-11,2014-03-24
312,Bolch - NOFIL,RGI60-17.15854,2000-02-11,2014-03-24
313,Bolch - NOFIL,RGI60-17.15855,2000-02-11,2014-03-24
314,Bolch - NOFIL,RGI60-17.15856,2000-02-11,2014-03-24
315,Bolch - NOFIL,RGI60-17.15857,2000-02-11,2014-03-24
316,Bolch - NOFIL,RGI60-17.15858,2000-02-11,2014-03-24
317,Bolch - NOFIL,RGI60-17.15859,2000-02-11,2014-03-24
318,Bolch - NOFIL,RGI60-17.15860,2000-02-11,2014-03-24
319,Bolch - NOFIL,RGI60-17.15861,2000-02-11,2014-03-24
320,Bolch - NOFIL,RGI60-17.15862,2000-02-11,2014-03-24
321,Bolch - NOFIL,RGI60-17.15863,2000-02-11,2014-03-24
322,Bolch - NOFIL,RGI60-17.15864,2000-02-11,2014-03-24
323,Bolch - NOFIL,RGI60-17.15865,2000-02-11,2014-03-24
324,Bolch - NOFIL,RGI60-17.15866,2000-02-11,2014-03-24
325,Bolch - NOFIL,RGI60-17.15867,2000-02-11,2014-03-24
326,Bolch - NOFIL,RGI60-17.15868,2000-02-11,2014-03-24
327,Bolch - NOFIL,RGI60-17.15869,2000-02-11,2014-03-24
328,Bolch - NOFIL,RGI60-17.15870,2000-02-11,2014-03-24
329,Bolch - NOFIL,RGI60-17.15871,2000-02-11,2014-03-24
330,Bolch - NOFIL,RGI60-17.15872,2000-02-11,2014-03-24
331,Bolch - NOFIL,RGI60-17.15873,2000-02-11,2014-03-24
332,Bolch - NOFIL,RGI60-17.15874,2000-02-11,2014-03-24
333,Bolch - NOFIL,RGI60-17.15875,2000-02-11,2014-03-24
334,Bolch - NOFIL,RGI60-17.15876,2000-02-11,2014-03-24
335,Bolch - NOFIL,RGI60-17.15877,2000-02-11,2014-03-24
336,Bolch - NOFIL,RGI60-17.15886,2000-02-11,2014-03-24
337,Bolch - NOFIL,RGI60-17.15887,2000-02-11,2014-03-24
338,Bolch - NOFIL,RGI60-17.15888,2000-02-11,2014-03-24
339,Bolch - NOFIL,RGI60-17.15889,2000-02-11,2014-03-24
340,Bolch - NOFIL,RGI60-17.15890,2000-02-11,2014-03-24
341,Bolch - NOFIL,RGI60-17.15891,2000-02-11,2014-03-24
342,Bolch - NOFIL,RGI60-17.15892,2000-02-11,2014-03-24
343,Bolch - NOFIL,RGI60-17.15893,2000-02-11,2014-03-24
344,Bolch - NOFIL,RGI60-17.15894,2000-02-11,2014-03-24
345,Bolch - NOFIL,RGI60-17.15895,2000-02-11,2014-03-24
346,Bolch - NOFIL,RGI60-17.15896,2000-02-11,2014-03-24
347,Bolch -  CLT1,RGI60-17.15831,2014-03-24,2019-02-19
348,Bolch -  CLT1,RGI60-17.15832,2014-03-24,2019-02-19
349,Bolch -  CLT1,RGI60-17.15833,2014-03-24,2019-02-19
350,Bolch -  CLT1,RGI60-17.15834,2014-03-24,2019-02-19
351,Bolch -  CLT1,RGI60-17.15835,2014-03-24,2019-02-19
352,Bolch -  CLT1,RGI60-17.15836,2014-03-24,2019-02-19
353,Bolch -  CLT1,RGI60-17.15837,2014-03-24,2019-02-19
